,card_name,card_img_url,series,ext_code,ext_name
18,#19 - Chimchar,https://den-cards.pokellector.com/336/Chimchar.S9.19.41610.thumb.png,Sword & Shield Series,S9,Star Birth Set
19,#20 - Monferno,https://den-cards.pokellector.com/336/Monferno.S9.20.41611.thumb.png,Sword & Shield Series,S9,Star Birth Set
20,#21 - Infernape,https://den-cards.pokellector.com/336/Infernape.S9.21.41612.thumb.png,Sword & Shield Series,S9,Star Birth Set
21,#22 - Lapras,https://den-cards.pokellector.com/336/Lapras.S9.22.42565.thumb.png,Sword & Shield Series,S9,Star Birth Set
22,#23 - Corphish,https://den-cards.pokellector.com/336/Corphish.S9.23.42566.thumb.png,Sword & Shield Series,S9,Star Birth Set
23,#24 - Crawdaunt,https://den-cards.pokellector.com/336/Crawdaunt.S9.24.42567.thumb.png,Sword & Shield Series,S9,Star Birth Set
24,#25 - Piplup,https://den-cards.pokellector.com/336/Piplup.S9.25.41613.thumb.png,Sword & Shield Series,S9,Star Birth Set
25,#26 - Prinplup,https://den-cards.pokellector.com/336/Prinplup.S9.26.41614.thumb.png,Sword & Shield Series,S9,Star Birth Set
26,#27 - Empoleon,https://den-cards.pokellector.com/336/Empoleon.S9.27.41615.thumb.png,Sword & Shield Series,S9,Star Birth Set
27,#28 - Buizel,https://den-cards.pokellector.com/336/Buizel.S9.28.42568.thumb.png,Sword & Shield Series,S9,Star Birth Set
28,#29 - Floatzel,https://den-cards.pokellector.com/336/Floatzel.S9.29.42569.thumb.png,Sword & Shield Series,S9,Star Birth Set
29,#30 - Lumineon V,https://den-cards.pokellector.com/336/Lumineon-V.S9.30.41604.thumb.png,Sword & Shield Series,S9,Star Birth Set
30,#31 - Manaphy,https://den-cards.pokellector.com/336/Manaphy.S9.31.42570.thumb.png,Sword & Shield Series,S9,Star Birth Set
31,#32 - Cubchoo,https://den-cards.pokellector.com/336/Cubchoo.S9.32.42571.thumb.png,Sword & Shield Series,S9,Star Birth Set
32,#33 - Beartic,https://den-cards.pokellector.com/336/Beartic.S9.33.42572.thumb.png,Sword & Shield Series,S9,Star Birth Set
33,#34 - Raichu V,https://den-cards.pokellector.com/336/Raichu-V.S9.34.42573.thumb.png,Sword & Shield Series,S9,Star Birth Set
34,#35 - Electabuzz,https://den-cards.pokellector.com/336/Electabuzz.S9.35.42574.thumb.png,Sword & Shield Series,S9,Star Birth Set
35,#36 - Electivire,https://den-cards.pokellector.com/336/Electivire.S9.36.42575.thumb.png,Sword & Shield Series,S9,Star Birth Set
36,#37 - Shinx,https://den-cards.pokellector.com/336/Shinx.S9.37.42576.thumb.png,Sword & Shield Series,S9,Star Birth Set
37,#38 - Luxio,https://den-cards.pokellector.com/336/Luxio.S9.38.42577.thumb.png,Sword & Shield Series,S9,Star Birth Set
38,#39 - Luxray,https://den-cards.pokellector.com/336/Luxray.S9.39.42578.thumb.png,Sword & Shield Series,S9,Star Birth Set
39,#40 - Pachirisu,https://den-cards.pokellector.com/336/Pachirisu.S9.40.42579.thumb.png,Sword & Shield Series,S9,Star Birth Set
40,#41 - Clefairy,https://den-cards.pokellector.com/336/Clefairy.S9.41.42580.thumb.png,Sword & Shield Series,S9,Star Birth Set
41,#42 - Clefable,https://den-cards.pokellector.com/336/Clefable.S9.42.42581.thumb.png,Sword & Shield Series,S9,Star Birth Set
42,#43 - Baltoy,https://den-cards.pokellector.com/336/Baltoy.S9.43.42582.thumb.png,Sword & Shield Series,S9,Star Birth Set
43,#44 - Claydol,https://den-cards.pokellector.com/336/Claydol.S9.44.42583.thumb.png,Sword & Shield Series,S9,Star Birth Set
44,#45 - Duskull,https://den-cards.pokellector.com/336/Duskull.S9.45.42584.thumb.png,Sword & Shield Series,S9,Star Birth Set
45,#46 - Dusclops,https://den-cards.pokellector.com/336/Dusclops.S9.46.42585.thumb.png,Sword & Shield Series,S9,Star Birth Set
46,#47 - Dusknoir,https://den-cards.pokellector.com/336/Dusknoir.S9.47.42539.thumb.png,Sword & Shield Series,S9,Star Birth Set
47,#48 - Chimecho,https://den-cards.pokellector.com/336/Chimecho.S9.48.42586.thumb.png,Sword & Shield Series,S9,Star Birth Set
48,#49 - Whimsicott V,https://den-cards.pokellector.com/336/Whimsicott-V.S9.49.42587.thumb.png,Sword & Shield Series,S9,Star Birth Set
49,#50 - Whimsicott,https://den-cards.pokellector.com/336/Whimsicott.S9.50.42588.thumb.png,Sword & Shield Series,S9,Star Birth Set
50,#51 - Sigilyph,https://den-cards.pokellector.com/336/Sigilyph.S9.51.42589.thumb.png,Sword & Shield Series,S9,Star Birth Set
51,#52 - Nosepass,https://den-cards.pokellector.com/336/Nosepass.S9.52.42590.thumb.png,Sword & Shield Series,S9,Star Birth Set
52,#53 - Wormadam,https://den-cards.pokellector.com/336/Wormadam.S9.53.42591.thumb.png,Sword & Shield Series,S9,Star Birth Set
53,#54 - Riolu,https://den-cards.pokellector.com/336/Riolu.S9.54.42592.thumb.png,Sword & Shield Series,S9,Star Birth Set
54,#55 - Lucario,https://den-cards.pokellector.com/336/Lucario.S9.55.42540.thumb.png,Sword & Shield Series,S9,Star Birth Set
55,#56 - Throh,https://den-cards.pokellector.com/336/Throh.S9.56.42593.thumb.png,Sword & Shield Series,S9,Star Birth Set
56,#57 - Sawk,https://den-cards.pokellector.com/336/Sawk.S9.57.42594.thumb.png,Sword & Shield Series,S9,Star Birth Set
57,#58 - Golett,https://den-cards.pokellector.com/336/Golett.S9.58.42595.thumb.png,Sword & Shield Series,S9,Star Birth Set
58,#59 - Golurk,https://den-cards.pokellector.com/336/Golurk.S9.59.42596.thumb.png,Sword & Shield Series,S9,Star Birth Set
59,#60 - Grimer,https://den-cards.pokellector.com/336/Grimer.S9.60.42597.thumb.png,Sword & Shield Series,S9,Star Birth Set
60,#61 - Muk,https://den-cards.pokellector.com/336/Muk.S9.61.42598.thumb.png,Sword & Shield Series,S9,Star Birth Set
61,#62 - Sneasel,https://den-cards.pokellector.com/336/Sneasel.S9.62.42599.thumb.png,Sword & Shield Series,S9,Star Birth Set
62,#63 - Weavile,https://den-cards.pokellector.com/336/Weavile.S9.63.42600.thumb.png,Sword & Shield Series,S9,Star Birth Set
63,#64 - Honchkrow V,https://den-cards.pokellector.com/336/Honchkrow-V.S9.64.42601.thumb.png,Sword & Shield Series,S9,Star Birth Set
64,#65 - Spiritomb,https://den-cards.pokellector.com/336/Spiritomb.S9.65.42602.thumb.png,Sword & Shield Series,S9,Star Birth Set
65,#66 - Wormadam,https://den-cards.pokellector.com/336/Wormadam.S9.66.42603.thumb.png,Sword & Shield Series,S9,Star Birth Set
66,#67 - Probopass,https://den-cards.pokellector.com/336/Probopass.S9.67.42604.thumb.png,Sword & Shield Series,S9,Star Birth Set
67,#68 - Heatran,https://den-cards.pokellector.com/336/Heatran.S9.68.42605.thumb.png,Sword & Shield Series,S9,Star Birth Set
68,#69 - Klink,https://den-cards.pokellector.com/336/Klink.S9.69.42606.thumb.png,Sword & Shield Series,S9,Star Birth Set
69,#70 - Klang,https://den-cards.pokellector.com/336/Klang.S9.70.42607.thumb.png,Sword & Shield Series,S9,Star Birth Set
70,#71 - Klinklang,https://den-cards.pokellector.com/336/Klinklang.S9.71.42608.thumb.png,Sword & Shield Series,S9,Star Birth Set
71,#72 - Flygon V,https://den-cards.pokellector.com/336/Flygon-V.S9.72.42609.thumb.png,Sword & Shield Series,S9,Star Birth Set
72,#73 - Gible,https://den-cards.pokellector.com/336/Gible.S9.73.42610.thumb.png,Sword & Shield Series,S9,Star Birth Set
73,#74 - Gabite,https://den-cards.pokellector.com/336/Gabite.S9.74.42611.thumb.png,Sword & Shield Series,S9,Star Birth Set
74,#75 - Garchomp,https://den-cards.pokellector.com/336/Garchomp.S9.75.42612.thumb.png,Sword & Shield Series,S9,Star Birth Set
75,#76 - Farfetch'd,https://den-cards.pokellector.com/336/Farfetchd.S9.76.42613.thumb.png,Sword & Shield Series,S9,Star Birth Set
76,#77 - Castform,https://den-cards.pokellector.com/336/Castform.S9.77.42614.thumb.png,Sword & Shield Series,S9,Star Birth Set
77,#78 - Starly,https://den-cards.pokellector.com/336/Starly.S9.78.42615.thumb.png,Sword & Shield Series,S9,Star Birth Set
78,#79 - Staravia,https://den-cards.pokellector.com/336/Staravia.S9.79.42616.thumb.png,Sword & Shield Series,S9,Star Birth Set
79,#80 - Staraptor,https://den-cards.pokellector.com/336/Staraptor.S9.80.42617.thumb.png,Sword & Shield Series,S9,Star Birth Set
80,#81 - Bidoof,https://den-cards.pokellector.com/336/Bidoof.S9.81.42618.thumb.png,Sword & Shield Series,S9,Star Birth Set
81,#82 - Bibarel,https://den-cards.pokellector.com/336/Bibarel.S9.82.42619.thumb.png,Sword & Shield Series,S9,Star Birth Set
82,#83 - Arceus V,https://den-cards.pokellector.com/336/Arceus-V.S9.83.40664.thumb.png,Sword & Shield Series,S9,Star Birth Set
83,#84 - Arceus VSTAR,https://den-cards.pokellector.com/336/Arceus-VSTAR.S9.84.40663.thumb.png,Sword & Shield Series,S9,Star Birth Set
84,#85 - Minccino,https://den-cards.pokellector.com/336/Minccino.S9.85.42620.thumb.png,Sword & Shield Series,S9,Star Birth Set
85,#86 - Cinccino,https://den-cards.pokellector.com/336/Cinccino.S9.86.42621.thumb.png,Sword & Shield Series,S9,Star Birth Set
86,#87 - Tornadus,https://den-cards.pokellector.com/336/Tornadus.S9.87.42622.thumb.png,Sword & Shield Series,S9,Star Birth Set
87,#88 - Fresh Water Set,https://den-cards.pokellector.com/336/Fresh-Water-Set.S9.88.42623.thumb.png,Sword & Shield Series,S9,Star Birth Set
88,#89 - Ultra Ball,https://den-cards.pokellector.com/336/Ultra-Ball.S9.89.42624.thumb.png,Sword & Shield Series,S9,Star Birth Set
89,#90 - Choice Belt,https://den-cards.pokellector.com/336/Choice-Belt.S9.90.42625.thumb.png,Sword & Shield Series,S9,Star Birth Set
90,#91 - Pot Helmet,https://den-cards.pokellector.com/336/Pot-Helmet.S9.91.42626.thumb.png,Sword & Shield Series,S9,Star Birth Set
91,#92 - Kindler,https://den-cards.pokellector.com/336/Kindler.S9.92.41007.thumb.png,Sword & Shield Series,S9,Star Birth Set
92,#93 - Cynthia's Aspiration,https://den-cards.pokellector.com/336/Cynthias-Aspiration.S9.93.41605.thumb.png,Sword & Shield Series,S9,Star Birth Set
93,#94 - Cheren's Care,https://den-cards.pokellector.com/336/Cherens-Care.S9.94.41006.thumb.png,Sword & Shield Series,S9,Star Birth Set
94,#95 - Professor’s Research (Professor Rowan),https://den-cards.pokellector.com/336/Professors-Research-Professor-Rowan.S9.95.41606.thumb.png,Sword & Shield Series,S9,Star Birth Set
95,#96 - Roseanne's Backup,https://den-cards.pokellector.com/336/Roseannes-Backup.S9.96.42627.thumb.png,Sword & Shield Series,S9,Star Birth Set
96,#97 - Boss's Orders,https://den-cards.pokellector.com/336/Bosss-Orders.S9.97.42628.thumb.png,Sword & Shield Series,S9,Star Birth Set
97,#98 - Collapsed Stadium,https://den-cards.pokellector.com/336/Collapsed-Stadium.S9.98.42629.thumb.png,Sword & Shield Series,S9,Star Birth Set
98,#99 - Magma Basin,https://den-cards.pokellector.com/336/Magma-Basin.S9.99.41008.thumb.png,Sword & Shield Series,S9,Star Birth Set
99,#100 - Double Turbo Energy,https://den-cards.pokellector.com/336/Double-Turbo-Energy.S9.100.41009.thumb.png,Sword & Shield Series,S9,Star Birth Set
100,#101 - Shaymin V,https://den-cards.pokellector.com/336/Shaymin-V.S9.101.42630.thumb.png,Sword & Shield Series,S9,Star Birth Set
101,#102 - Charizard V,https://den-cards.pokellector.com/336/Charizard-V.S9.102.42631.thumb.png,Sword & Shield Series,S9,Star Birth Set
102,#103 - Charizard V,https://den-cards.pokellector.com/336/Charizard-V.S9.103.42632.thumb.png,Sword & Shield Series,S9,Star Birth Set
103,#104 - Lumineon V,https://den-cards.pokellector.com/336/Lumineon-V.S9.104.42633.thumb.png,Sword & Shield Series,S9,Star Birth Set
104,#105 - Lumineon V,https://den-cards.pokellector.com/336/Lumineon-V.S9.105.42634.thumb.png,Sword & Shield Series,S9,Star Birth Set
105,#106 - Raichu V,https://den-cards.pokellector.com/336/Raichu-V.S9.106.42635.thumb.png,Sword & Shield Series,S9,Star Birth Set
106,#107 - Whimsicott V,https://den-cards.pokellector.com/336/Whimsicott-V.S9.107.42636.thumb.png,Sword & Shield Series,S9,Star Birth Set
107,#108 - Honchkrow V,https://den-cards.pokellector.com/336/Honchkrow-V.S9.108.42637.thumb.png,Sword & Shield Series,S9,Star Birth Set
108,#109 - Honchkrow V,https://den-cards.pokellector.com/336/Honchkrow-V.S9.109.42638.thumb.png,Sword & Shield Series,S9,Star Birth Set
109,#110 - Flygon V,https://den-cards.pokellector.com/336/Flygon-V.S9.110.42639.thumb.png,Sword & Shield Series,S9,Star Birth Set
110,#111 - Arceus V,https://den-cards.pokellector.com/336/Arceus-V.S9.111.42640.thumb.png,Sword & Shield Series,S9,Star Birth Set
111,#112 - Arceus V,https://den-cards.pokellector.com/336/Arceus-V.S9.112.42641.thumb.png,Sword & Shield Series,S9,Star Birth Set
112,#113 - Kindler,https://den-cards.pokellector.com/336/Kindler.S9.113.42642.thumb.png,Sword & Shield Series,S9,Star Birth Set
113,#114 - Cynthia's Aspiration,https://den-cards.pokellector.com/336/Cynthias-Aspiration.S9.114.42643.thumb.png,Sword & Shield Series,S9,Star Birth Set
114,#115 - Cheren's Care,https://den-cards.pokellector.com/336/Cherens-Care.S9.115.42644.thumb.png,Sword & Shield Series,S9,Star Birth Set
115,#116 - Roseanne's Backup,https://den-cards.pokellector.com/336/Roseannes-Backup.S9.116.42645.thumb.png,Sword & Shield Series,S9,Star Birth Set
116,#117 - Shaymin VSTAR,https://den-cards.pokellector.com/336/Shaymin-VSTAR.S9.117.42646.thumb.png,Sword & Shield Series,S9,Star Birth Set
117,#118 - Charizard VSTAR,https://den-cards.pokellector.com/336/Charizard-VSTAR.S9.118.42647.thumb.png,Sword & Shield Series,S9,Star Birth Set
118,#119 - Whimsicott VSTAR,https://den-cards.pokellector.com/336/Whimsicott-VSTAR.S9.119.42648.thumb.png,Sword & Shield Series,S9,Star Birth Set
119,#120 - Arceus VSTAR,https://den-cards.pokellector.com/336/Arceus-VSTAR.S9.120.42649.thumb.png,Sword & Shield Series,S9,Star Birth Set
120,#121 - Kindler,https://den-cards.pokellector.com/336/Kindler.S9.121.42650.thumb.png,Sword & Shield Series,S9,Star Birth Set
121,#122 - Cynthia's Aspiration,https://den-cards.pokellector.com/336/Cynthias-Aspiration.S9.122.42651.thumb.png,Sword & Shield Series,S9,Star Birth Set
122,#123 - Cheren's Care,https://den-cards.pokellector.com/336/Cherens-Care.S9.123.42652.thumb.png,Sword & Shield Series,S9,Star Birth Set
123,#124 - Roseanne's Backup,https://den-cards.pokellector.com/336/Roseannes-Backup.S9.124.42653.thumb.png,Sword & Shield Series,S9,Star Birth Set
124,#125 - Arceus VSTAR,https://den-cards.pokellector.com/336/Arceus-VSTAR.S9.125.42654.thumb.png,Sword & Shield Series,S9,Star Birth Set
125,#126 - Ultra Ball,https://den-cards.pokellector.com/336/Ultra-Ball.S9.126.42655.thumb.png,Sword & Shield Series,S9,Star Birth Set
126,#127 - Magma Basin,https://den-cards.pokellector.com/336/Magma-Basin.S9.127.42656.thumb.png,Sword & Shield Series,S9,Star Birth Set
