,card_name,card_img_url,series,ext_code,ext_name
14,#15 - Cherubi,https://den-cards.pokellector.com/337/Cherubi.SI.15.42014.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
15,#16 - Cherrim,https://den-cards.pokellector.com/337/Cherrim.SI.16.42015.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
16,#17 - Leafeon V,https://den-cards.pokellector.com/337/Leafeon-V.SI.17.42016.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
17,#18 - Leafeon VMAX,https://den-cards.pokellector.com/337/Leafeon-VMAX.SI.18.42017.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
18,#19 - Pansage,https://den-cards.pokellector.com/337/Pansage.SI.19.42018.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
19,#20 - Simisage,https://den-cards.pokellector.com/337/Simisage.SI.20.42019.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
20,#21 - Petilil,https://den-cards.pokellector.com/337/Petilil.SI.21.42020.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
21,#22 - Liligant,https://den-cards.pokellector.com/337/Liligant.SI.22.42021.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
22,#23 - Dwebble,https://den-cards.pokellector.com/337/Dwebble.SI.23.42022.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
23,#24 - Crustle,https://den-cards.pokellector.com/337/Crustle.SI.24.42023.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
24,#25 - Karrablast,https://den-cards.pokellector.com/337/Karrablast.SI.25.42024.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
25,#26 - Shelmet,https://den-cards.pokellector.com/337/Shelmet.SI.26.42025.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
26,#27 - Accelgor,https://den-cards.pokellector.com/337/Accelgor.SI.27.42026.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
27,#28 - Trevenant V,https://den-cards.pokellector.com/337/Trevenant-V.SI.28.42027.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
28,#29 - Trevenant VMAX,https://den-cards.pokellector.com/337/Trevenant-VMAX.SI.29.42028.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
29,#30 - Dewpider,https://den-cards.pokellector.com/337/Dewpider.SI.30.42029.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
30,#31 - Araquanid,https://den-cards.pokellector.com/337/Araquanid.SI.31.42030.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
31,#32 - Fomantis,https://den-cards.pokellector.com/337/Fomantis.SI.32.42031.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
32,#33 - Lurantis,https://den-cards.pokellector.com/337/Lurantis.SI.33.42032.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
33,#34 - Tapu Bulu,https://den-cards.pokellector.com/337/Tapu-Bulu.SI.34.42033.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
34,#35 - Grookey,https://den-cards.pokellector.com/337/Grookey.SI.35.42034.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
35,#36 - Thwackey,https://den-cards.pokellector.com/337/Thwackey.SI.36.42035.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
36,#37 - Rillaboom,https://den-cards.pokellector.com/337/Rillaboom.SI.37.42036.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
37,#38 - Gossifleur,https://den-cards.pokellector.com/337/Gossifleur.SI.38.42037.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
38,#39 - Eldegoss,https://den-cards.pokellector.com/337/Eldegoss.SI.39.42038.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
39,#40 - Eldegoss,https://den-cards.pokellector.com/337/Eldegoss.SI.40.42039.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
40,#41 - Flapple V,https://den-cards.pokellector.com/337/Flapple-V.SI.41.42040.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
41,#42 - Appletun V,https://den-cards.pokellector.com/337/Appletun-V.SI.42.42041.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
42,#43 - Zarude,https://den-cards.pokellector.com/337/Zarude.SI.43.42042.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
43,#44 - Zarude,https://den-cards.pokellector.com/337/Zarude.SI.44.42043.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
44,#45 - Zarude V,https://den-cards.pokellector.com/337/Zarude-V.SI.45.42044.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
45,#46 - Vulpix,https://den-cards.pokellector.com/337/Vulpix.SI.46.42045.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
46,#47 - Ninetales,https://den-cards.pokellector.com/337/Ninetales.SI.47.42046.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
47,#48 - Ninetales,https://den-cards.pokellector.com/337/Ninetales.SI.48.42047.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
48,#49 - Growlithe,https://den-cards.pokellector.com/337/Growlithe.SI.49.42048.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
49,#50 - Arcanine,https://den-cards.pokellector.com/337/Arcanine.SI.50.42049.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
50,#51 - Flareon V,https://den-cards.pokellector.com/337/Flareon-V.SI.51.42050.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
51,#52 - Flareon VMAX,https://den-cards.pokellector.com/337/Flareon-VMAX.SI.52.41582.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
52,#53 - Slugma,https://den-cards.pokellector.com/337/Slugma.SI.53.42051.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
53,#54 - Magcargo,https://den-cards.pokellector.com/337/Magcargo.SI.54.42052.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
54,#55 - Entei,https://den-cards.pokellector.com/337/Entei.SI.55.42053.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
55,#56 - Entei V,https://den-cards.pokellector.com/337/Entei-V.SI.56.41581.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
56,#57 - Blaziken V,https://den-cards.pokellector.com/337/Blaziken-V.SI.57.42054.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
57,#58 - Torkoal,https://den-cards.pokellector.com/337/Torkoal.SI.58.42055.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
58,#59 - Victini V,https://den-cards.pokellector.com/337/Victini-V.SI.59.42056.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
59,#60 - Victini VMAX,https://den-cards.pokellector.com/337/Victini-VMAX.SI.60.42057.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
60,#61 - Pansear,https://den-cards.pokellector.com/337/Pansear.SI.61.42058.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
61,#62 - Simisear,https://den-cards.pokellector.com/337/Simisear.SI.62.42059.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
62,#63 - Simisear V,https://den-cards.pokellector.com/337/Simisear-V.SI.63.41017.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
63,#64 - Heatmor,https://den-cards.pokellector.com/337/Heatmor.SI.64.42060.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
64,#65 - Volcarona V,https://den-cards.pokellector.com/337/Volcarona-V.SI.65.42061.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
65,#66 - Litleo,https://den-cards.pokellector.com/337/Litleo.SI.66.42062.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
66,#67 - Pyroar,https://den-cards.pokellector.com/337/Pyroar.SI.67.42063.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
67,#68 - Salandit,https://den-cards.pokellector.com/337/Salandit.SI.68.42064.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
68,#69 - Salazzle,https://den-cards.pokellector.com/337/Salazzle.SI.69.42065.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
69,#70 - Scorbunny,https://den-cards.pokellector.com/337/Scorbunny.SI.70.42066.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
70,#71 - Raboot,https://den-cards.pokellector.com/337/Raboot.SI.71.42067.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
71,#72 - Cinderace,https://den-cards.pokellector.com/337/Cinderace.SI.72.42068.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
72,#73 - Cinderace V,https://den-cards.pokellector.com/337/Cinderace-V.SI.73.40414.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
73,#74 - Sizzlipede,https://den-cards.pokellector.com/337/Sizzlipede.SI.74.42069.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
74,#75 - Centiskorch,https://den-cards.pokellector.com/337/Centiskorch.SI.75.42070.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
75,#76 - Psyduck,https://den-cards.pokellector.com/337/Psyduck.SI.76.42071.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
76,#77 - Golduck,https://den-cards.pokellector.com/337/Golduck.SI.77.42072.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
77,#78 - Shellder,https://den-cards.pokellector.com/337/Shellder.SI.78.42073.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
78,#79 - Cloyster,https://den-cards.pokellector.com/337/Cloyster.SI.79.42074.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
79,#80 - Kingler V,https://den-cards.pokellector.com/337/Kingler-V.SI.80.40404.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
80,#81 - Kingler VMAX,https://den-cards.pokellector.com/337/Kingler-VMAX.SI.81.40403.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
81,#82 - Horsea,https://den-cards.pokellector.com/337/Horsea.SI.82.42075.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
82,#83 - Seadra,https://den-cards.pokellector.com/337/Seadra.SI.83.42076.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
83,#84 - Seaking,https://den-cards.pokellector.com/337/Seaking.SI.84.42077.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
84,#85 - Staryu,https://den-cards.pokellector.com/337/Staryu.SI.85.42078.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
85,#86 - Lapras,https://den-cards.pokellector.com/337/Lapras.SI.86.42079.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
86,#87 - Vaporeaon V,https://den-cards.pokellector.com/337/Vaporeaon-V.SI.87.42080.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
87,#88 - Marill,https://den-cards.pokellector.com/337/Marill.SI.88.42081.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
88,#89 - Remoraid,https://den-cards.pokellector.com/337/Remoraid.SI.89.42082.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
89,#90 - Octillery,https://den-cards.pokellector.com/337/Octillery.SI.90.42083.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
90,#91 - Mantine,https://den-cards.pokellector.com/337/Mantine.SI.91.42084.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
91,#92 - Suicune V,https://den-cards.pokellector.com/337/Suicune-V.SI.92.42085.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
92,#93 - Mudkip,https://den-cards.pokellector.com/337/Mudkip.SI.93.42086.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
93,#94 - Marshtomp,https://den-cards.pokellector.com/337/Marshtomp.SI.94.42087.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
94,#95 - Swampert,https://den-cards.pokellector.com/337/Swampert.SI.95.42088.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
95,#96 - Carvanha,https://den-cards.pokellector.com/337/Carvanha.SI.96.42089.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
96,#97 - Sharpedo,https://den-cards.pokellector.com/337/Sharpedo.SI.97.42090.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
97,#98 - Snorunt,https://den-cards.pokellector.com/337/Snorunt.SI.98.42091.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
98,#99 - Froslass,https://den-cards.pokellector.com/337/Froslass.SI.99.42092.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
99,#100 - Empoleon V,https://den-cards.pokellector.com/337/Empoleon-V.SI.100.42093.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
100,#101 - Buizel,https://den-cards.pokellector.com/337/Buizel.SI.101.42094.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
101,#102 - Floatzel,https://den-cards.pokellector.com/337/Floatzel.SI.102.42095.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
102,#103 - Glaceon V,https://den-cards.pokellector.com/337/Glaceon-V.SI.103.42096.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
103,#104 - Glaceon VMAX,https://den-cards.pokellector.com/337/Glaceon-VMAX.SI.104.42097.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
104,#105 - Basculin,https://den-cards.pokellector.com/337/Basculin.SI.105.42098.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
105,#106 - Cryogonal,https://den-cards.pokellector.com/337/Cryogonal.SI.106.42099.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
106,#107 - Greninja V,https://den-cards.pokellector.com/337/Greninja-V.SI.107.42100.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
107,#108 - Clauncher,https://den-cards.pokellector.com/337/Clauncher.SI.108.42101.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
108,#109 - Clawitzer,https://den-cards.pokellector.com/337/Clawitzer.SI.109.42102.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
109,#110 - Bergmite,https://den-cards.pokellector.com/337/Bergmite.SI.110.42103.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
110,#111 - Avalugg,https://den-cards.pokellector.com/337/Avalugg.SI.111.42104.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
111,#112 - Crabominable,https://den-cards.pokellector.com/337/Crabominable.SI.112.42105.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
112,#113 - Wishiwashi,https://den-cards.pokellector.com/337/Wishiwashi.SI.113.42106.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
113,#114 - Bruxish,https://den-cards.pokellector.com/337/Bruxish.SI.114.42107.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
114,#115 - Tapu Lele,https://den-cards.pokellector.com/337/Tapu-Lele.SI.115.42108.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
115,#116 - Sobble,https://den-cards.pokellector.com/337/Sobble.SI.116.42109.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
116,#117 - Drizzile,https://den-cards.pokellector.com/337/Drizzile.SI.117.42110.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
117,#118 - Inteleon,https://den-cards.pokellector.com/337/Inteleon.SI.118.42111.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
118,#119 - Inteleon V,https://den-cards.pokellector.com/337/Inteleon-V.SI.119.42112.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
119,#120 - Chewtle,https://den-cards.pokellector.com/337/Chewtle.SI.120.42113.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
120,#121 - Drednaw,https://den-cards.pokellector.com/337/Drednaw.SI.121.42114.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
121,#122 - Cramorant,https://den-cards.pokellector.com/337/Cramorant.SI.122.42115.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
122,#123 - Eiscue,https://den-cards.pokellector.com/337/Eiscue.SI.123.42116.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
123,#124 - Arctovish V,https://den-cards.pokellector.com/337/Arctovish-V.SI.124.42117.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
124,#125 - Ice Rider Calyrex V,https://den-cards.pokellector.com/337/Ice-Rider-Calyrex-V.SI.125.42118.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
125,#126 - Ice Rider Calyrex VMAX,https://den-cards.pokellector.com/337/Ice-Rider-Calyrex-VMAX.SI.126.42119.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
126,#127 - Pikachu,https://den-cards.pokellector.com/337/Pikachu.SI.127.42120.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
127,#128 - Raichu,https://den-cards.pokellector.com/337/Raichu.SI.128.42121.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
128,#129 - Pikachu V,https://den-cards.pokellector.com/337/Pikachu-V.SI.129.40406.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
129,#130 - Jolteon V,https://den-cards.pokellector.com/337/Jolteon-V.SI.130.40409.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
130,#131 - Chinchou,https://den-cards.pokellector.com/337/Chinchou.SI.131.42122.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
131,#132 - Lanturn,https://den-cards.pokellector.com/337/Lanturn.SI.132.42123.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
132,#133 - Mareep,https://den-cards.pokellector.com/337/Mareep.SI.133.42124.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
133,#134 - Flaafy,https://den-cards.pokellector.com/337/Flaafy.SI.134.42125.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
134,#135 - Flaafy,https://den-cards.pokellector.com/337/Flaafy.SI.135.40420.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
135,#136 - Ampharos,https://den-cards.pokellector.com/337/Ampharos.SI.136.42126.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
136,#137 - Raikou V,https://den-cards.pokellector.com/337/Raikou-V.SI.137.42127.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
137,#138 - Plusle,https://den-cards.pokellector.com/337/Plusle.SI.138.42128.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
138,#139 - Minun,https://den-cards.pokellector.com/337/Minun.SI.139.42129.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
139,#140 - Shinx,https://den-cards.pokellector.com/337/Shinx.SI.140.40419.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
140,#141 - Luxio,https://den-cards.pokellector.com/337/Luxio.SI.141.42130.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
141,#142 - Luxray,https://den-cards.pokellector.com/337/Luxray.SI.142.42131.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
142,#143 - Pachirisu,https://den-cards.pokellector.com/337/Pachirisu.SI.143.42132.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
143,#144 - Emolga,https://den-cards.pokellector.com/337/Emolga.SI.144.42133.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
144,#145 - Emolga,https://den-cards.pokellector.com/337/Emolga.SI.145.40418.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
145,#146 - Thundurus,https://den-cards.pokellector.com/337/Thundurus.SI.146.42134.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
146,#147 - Helioptile,https://den-cards.pokellector.com/337/Helioptile.SI.147.42135.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
147,#148 - Heliolisk,https://den-cards.pokellector.com/337/Heliolisk.SI.148.42136.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
148,#149 - Tapu Koko V,https://den-cards.pokellector.com/337/Tapu-Koko-V.SI.149.42137.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
149,#150 - Tapu Koko VMAX,https://den-cards.pokellector.com/337/Tapu-Koko-VMAX.SI.150.42138.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
150,#151 - Zeraora,https://den-cards.pokellector.com/337/Zeraora.SI.151.42139.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
151,#152 - Zeraora,https://den-cards.pokellector.com/337/Zeraora.SI.152.42140.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
152,#153 - Yamper,https://den-cards.pokellector.com/337/Yamper.SI.153.42141.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
153,#154 - Boltund,https://den-cards.pokellector.com/337/Boltund.SI.154.42142.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
154,#155 - Boltund V,https://den-cards.pokellector.com/337/Boltund-V.SI.155.42143.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
155,#156 - Boltund V,https://den-cards.pokellector.com/337/Boltund-V.SI.156.40415.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
156,#157 - Toxel,https://den-cards.pokellector.com/337/Toxel.SI.157.42144.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
157,#158 - Toxtricity,https://den-cards.pokellector.com/337/Toxtricity.SI.158.42145.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
158,#159 - Morpeko,https://den-cards.pokellector.com/337/Morpeko.SI.159.42146.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
159,#160 - Dracozolt V,https://den-cards.pokellector.com/337/Dracozolt-V.SI.160.42147.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
160,#161 - Dracozolt VMAX,https://den-cards.pokellector.com/337/Dracozolt-VMAX.SI.161.42148.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
161,#162 - Jigglypuff,https://den-cards.pokellector.com/337/Jigglypuff.SI.162.42149.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
162,#163 - Galarian Rapidash V,https://den-cards.pokellector.com/337/Galarian-Rapidash-V.SI.163.42150.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
163,#164 - Galarian Slowpoke,https://den-cards.pokellector.com/337/Galarian-Slowpoke.SI.164.42151.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
164,#165 - Drowzee,https://den-cards.pokellector.com/337/Drowzee.SI.165.42152.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
165,#166 - Hypno,https://den-cards.pokellector.com/337/Hypno.SI.166.42153.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
166,#167 - Starmie,https://den-cards.pokellector.com/337/Starmie.SI.167.42154.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
167,#168 - Jynx,https://den-cards.pokellector.com/337/Jynx.SI.168.42155.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
168,#169 - Galarian Articuno V,https://den-cards.pokellector.com/337/Galarian-Articuno-V.SI.169.42156.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
169,#170 - Mewtwo,https://den-cards.pokellector.com/337/Mewtwo.SI.170.42157.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
170,#171 - Mew,https://den-cards.pokellector.com/337/Mew.SI.171.42158.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
171,#172 - Espeon V,https://den-cards.pokellector.com/337/Espeon-V.SI.172.42159.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
172,#173 - Espeon VMAX,https://den-cards.pokellector.com/337/Espeon-VMAX.SI.173.42160.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
173,#174 - Granbull V,https://den-cards.pokellector.com/337/Granbull-V.SI.174.41578.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
174,#175 - Ralts,https://den-cards.pokellector.com/337/Ralts.SI.175.42161.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
175,#176 - Kirlia,https://den-cards.pokellector.com/337/Kirlia.SI.176.42162.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
176,#177 - Gardevoir,https://den-cards.pokellector.com/337/Gardevoir.SI.177.42163.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
177,#178 - Spoink,https://den-cards.pokellector.com/337/Spoink.SI.178.42164.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
178,#179 - Grumpig,https://den-cards.pokellector.com/337/Grumpig.SI.179.42165.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
179,#180 - Baltoy,https://den-cards.pokellector.com/337/Baltoy.SI.180.42166.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
180,#181 - Claydol,https://den-cards.pokellector.com/337/Claydol.SI.181.42167.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
181,#182 - Cresselia,https://den-cards.pokellector.com/337/Cresselia.SI.182.42168.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
182,#183 - Woobat,https://den-cards.pokellector.com/337/Woobat.SI.183.42169.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
183,#184 - Swoobat,https://den-cards.pokellector.com/337/Swoobat.SI.184.42170.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
184,#185 - Sigilyph,https://den-cards.pokellector.com/337/Sigilyph.SI.185.42171.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
185,#186 - Golett,https://den-cards.pokellector.com/337/Golett.SI.186.42172.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
186,#187 - Golurk,https://den-cards.pokellector.com/337/Golurk.SI.187.42173.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
187,#188 - Golurk V,https://den-cards.pokellector.com/337/Golurk-V.SI.188.42174.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
188,#189 - Espurr,https://den-cards.pokellector.com/337/Espurr.SI.189.42175.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
189,#190 - Meowstic,https://den-cards.pokellector.com/337/Meowstic.SI.190.42176.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
190,#191 - Sylveon V,https://den-cards.pokellector.com/337/Sylveon-V.SI.191.42177.thumb.png,Sword & Shield Series,SI,Start Deck 100 Set
