,card_name,card_img_url,series,ext_code,ext_name
13,#14 - Chandelure V,https://den-cards.pokellector.com/326/Chandelure-V.S8.14.40342.thumb.png,Sword & Shield Series,S8,Fusion ARTS Set
14,#15 - Chandelure VMAX,https://den-cards.pokellector.com/326/Chandelure-VMAX.S8.15.40343.thumb.png,Sword & Shield Series,S8,Fusion ARTS Set
15,#16 - Heatmor,https://den-cards.pokellector.com/326/Heatmor.S8.16.40431.thumb.png,Sword & Shield Series,S8,Fusion ARTS Set
16,#17 - Oricorio,https://den-cards.pokellector.com/326/Oricorio.S8.17.39849.thumb.png,Sword & Shield Series,S8,Fusion ARTS Set
17,#18 - Staryu,https://den-cards.pokellector.com/326/Staryu.S8.18.40348.thumb.png,Sword & Shield Series,S8,Fusion ARTS Set
18,#19 - Starmie,https://den-cards.pokellector.com/326/Starmie.S8.19.40347.thumb.png,Sword & Shield Series,S8,Fusion ARTS Set
19,#20 - Totodile,https://den-cards.pokellector.com/326/Totodile.S8.20.40432.thumb.png,Sword & Shield Series,S8,Fusion ARTS Set
20,#21 - Croconaw,https://den-cards.pokellector.com/326/Croconaw.S8.21.40433.thumb.png,Sword & Shield Series,S8,Fusion ARTS Set
21,#22 - Feraligatr,https://den-cards.pokellector.com/326/Feraligatr.S8.22.40360.thumb.png,Sword & Shield Series,S8,Fusion ARTS Set
22,#23 - Clamperl,https://den-cards.pokellector.com/326/Clamperl.S8.23.39846.thumb.png,Sword & Shield Series,S8,Fusion ARTS Set
23,#24 - Huntail,https://den-cards.pokellector.com/326/Huntail.S8.24.39848.thumb.png,Sword & Shield Series,S8,Fusion ARTS Set
24,#25 - Gorebyss,https://den-cards.pokellector.com/326/Gorebyss.S8.25.39847.thumb.png,Sword & Shield Series,S8,Fusion ARTS Set
25,#26 - Crabominable V,https://den-cards.pokellector.com/326/Crabominable-V.S8.26.40434.thumb.png,Sword & Shield Series,S8,Fusion ARTS Set
26,#27 - Pyukumuku,https://den-cards.pokellector.com/326/Pyukumuku.S8.27.40435.thumb.png,Sword & Shield Series,S8,Fusion ARTS Set
27,#28 - Snom,https://den-cards.pokellector.com/326/Snom.S8.28.40436.thumb.png,Sword & Shield Series,S8,Fusion ARTS Set
28,#29 - Frosmoth,https://den-cards.pokellector.com/326/Frosmoth.S8.29.40437.thumb.png,Sword & Shield Series,S8,Fusion ARTS Set
29,#30 - Helioptile,https://den-cards.pokellector.com/326/Helioptile.S8.30.40438.thumb.png,Sword & Shield Series,S8,Fusion ARTS Set
30,#31 - Heliolisk,https://den-cards.pokellector.com/326/Heliolisk.S8.31.40439.thumb.png,Sword & Shield Series,S8,Fusion ARTS Set
31,#32 - Charjabug,https://den-cards.pokellector.com/326/Charjabug.S8.32.40440.thumb.png,Sword & Shield Series,S8,Fusion ARTS Set
32,#33 - Vikavolt,https://den-cards.pokellector.com/326/Vikavolt.S8.33.40441.thumb.png,Sword & Shield Series,S8,Fusion ARTS Set
33,#34 - Boltund V,https://den-cards.pokellector.com/326/Boltund-V.S8.34.40366.thumb.png,Sword & Shield Series,S8,Fusion ARTS Set
34,#35 - Boltund VMAX,https://den-cards.pokellector.com/326/Boltund-VMAX.S8.35.40442.thumb.png,Sword & Shield Series,S8,Fusion ARTS Set
35,#36 - Toxel,https://den-cards.pokellector.com/326/Toxel.S8.36.39850.thumb.png,Sword & Shield Series,S8,Fusion ARTS Set
36,#37 - Toxtricity,https://den-cards.pokellector.com/326/Toxtricity.S8.37.39851.thumb.png,Sword & Shield Series,S8,Fusion ARTS Set
37,#38 - Jynx,https://den-cards.pokellector.com/326/Jynx.S8.38.40443.thumb.png,Sword & Shield Series,S8,Fusion ARTS Set
38,#39 - Mew V,https://den-cards.pokellector.com/326/Mew-V.S8.39.39839.thumb.png,Sword & Shield Series,S8,Fusion ARTS Set
39,#40 - Mew VMAX,https://den-cards.pokellector.com/326/Mew-VMAX.S8.40.39838.thumb.png,Sword & Shield Series,S8,Fusion ARTS Set
40,#41 - Snubbull,https://den-cards.pokellector.com/326/Snubbull.S8.41.40368.thumb.png,Sword & Shield Series,S8,Fusion ARTS Set
41,#42 - Granbull,https://den-cards.pokellector.com/326/Granbull.S8.42.40367.thumb.png,Sword & Shield Series,S8,Fusion ARTS Set
42,#43 - Galarian Corsola,https://den-cards.pokellector.com/326/Galarian-Corsola.S8.43.40444.thumb.png,Sword & Shield Series,S8,Fusion ARTS Set
43,#44 - Galarian Cursola,https://den-cards.pokellector.com/326/Galarian-Cursola.S8.44.40445.thumb.png,Sword & Shield Series,S8,Fusion ARTS Set
44,#45 - Deoxys,https://den-cards.pokellector.com/326/Deoxys.S8.45.40344.thumb.png,Sword & Shield Series,S8,Fusion ARTS Set
45,#46 - Munna,https://den-cards.pokellector.com/326/Munna.S8.46.40446.thumb.png,Sword & Shield Series,S8,Fusion ARTS Set
46,#47 - Musharna,https://den-cards.pokellector.com/326/Musharna.S8.47.40447.thumb.png,Sword & Shield Series,S8,Fusion ARTS Set
47,#48 - Meloetta,https://den-cards.pokellector.com/326/Meloetta.S8.48.39842.thumb.png,Sword & Shield Series,S8,Fusion ARTS Set
48,#49 - Dreepy,https://den-cards.pokellector.com/326/Dreepy.S8.49.39843.thumb.png,Sword & Shield Series,S8,Fusion ARTS Set
49,#50 - Drakloak,https://den-cards.pokellector.com/326/Drakloak.S8.50.39844.thumb.png,Sword & Shield Series,S8,Fusion ARTS Set
50,#51 - Dragapult,https://den-cards.pokellector.com/326/Dragapult.S8.51.39845.thumb.png,Sword & Shield Series,S8,Fusion ARTS Set
51,#52 - Geodude,https://den-cards.pokellector.com/326/Geodude.S8.52.40448.thumb.png,Sword & Shield Series,S8,Fusion ARTS Set
52,#53 - Graveler,https://den-cards.pokellector.com/326/Graveler.S8.53.40449.thumb.png,Sword & Shield Series,S8,Fusion ARTS Set
53,#54 - Golem,https://den-cards.pokellector.com/326/Golem.S8.54.40450.thumb.png,Sword & Shield Series,S8,Fusion ARTS Set
54,#55 - Onix,https://den-cards.pokellector.com/326/Onix.S8.55.40451.thumb.png,Sword & Shield Series,S8,Fusion ARTS Set
55,#56 - Steelix,https://den-cards.pokellector.com/326/Steelix.S8.56.40452.thumb.png,Sword & Shield Series,S8,Fusion ARTS Set
56,#57 - Drilbur,https://den-cards.pokellector.com/326/Drilbur.S8.57.40453.thumb.png,Sword & Shield Series,S8,Fusion ARTS Set
57,#58 - Falinks,https://den-cards.pokellector.com/326/Falinks.S8.58.40363.thumb.png,Sword & Shield Series,S8,Fusion ARTS Set
58,#59 - Galarian Zigzagoon,https://den-cards.pokellector.com/326/Galarian-Zigzagoon.S8.59.40454.thumb.png,Sword & Shield Series,S8,Fusion ARTS Set
59,#60 - Galarian Linoone,https://den-cards.pokellector.com/326/Galarian-Linoone.S8.60.40455.thumb.png,Sword & Shield Series,S8,Fusion ARTS Set
60,#61 - Galarian Obstagoon,https://den-cards.pokellector.com/326/Galarian-Obstagoon.S8.61.40456.thumb.png,Sword & Shield Series,S8,Fusion ARTS Set
61,#62 - Trubbish,https://den-cards.pokellector.com/326/Trubbish.S8.62.40457.thumb.png,Sword & Shield Series,S8,Fusion ARTS Set
62,#63 - Garbodor,https://den-cards.pokellector.com/326/Garbodor.S8.63.40458.thumb.png,Sword & Shield Series,S8,Fusion ARTS Set
63,#64 - Vullaby,https://den-cards.pokellector.com/326/Vullaby.S8.64.40459.thumb.png,Sword & Shield Series,S8,Fusion ARTS Set
64,#65 - Mandibuzz,https://den-cards.pokellector.com/326/Mandibuzz.S8.65.40460.thumb.png,Sword & Shield Series,S8,Fusion ARTS Set
65,#66 - Hoopa V,https://den-cards.pokellector.com/326/Hoopa-V.S8.66.39840.thumb.png,Sword & Shield Series,S8,Fusion ARTS Set
66,#67 - Excadrill,https://den-cards.pokellector.com/326/Excadrill.S8.67.40461.thumb.png,Sword & Shield Series,S8,Fusion ARTS Set
67,#68 - Durant,https://den-cards.pokellector.com/326/Durant.S8.68.40462.thumb.png,Sword & Shield Series,S8,Fusion ARTS Set
68,#69 - Genesect V,https://den-cards.pokellector.com/326/Genesect-V.S8.69.39841.thumb.png,Sword & Shield Series,S8,Fusion ARTS Set
69,#70 - Togedemaru,https://den-cards.pokellector.com/326/Togedemaru.S8.70.40463.thumb.png,Sword & Shield Series,S8,Fusion ARTS Set
70,#71 - Meltan,https://den-cards.pokellector.com/326/Meltan.S8.71.40346.thumb.png,Sword & Shield Series,S8,Fusion ARTS Set
71,#72 - Melmetal,https://den-cards.pokellector.com/326/Melmetal.S8.72.40345.thumb.png,Sword & Shield Series,S8,Fusion ARTS Set
72,#73 - Corviknight,https://den-cards.pokellector.com/326/Corviknight.S8.73.40464.thumb.png,Sword & Shield Series,S8,Fusion ARTS Set
73,#74 - Latias,https://den-cards.pokellector.com/326/Latias.S8.74.40359.thumb.png,Sword & Shield Series,S8,Fusion ARTS Set
74,#75 - Latios,https://den-cards.pokellector.com/326/Latios.S8.75.40358.thumb.png,Sword & Shield Series,S8,Fusion ARTS Set
75,#76 - Goomy,https://den-cards.pokellector.com/326/Goomy.S8.76.40354.thumb.png,Sword & Shield Series,S8,Fusion ARTS Set
76,#77 - Sligoo,https://den-cards.pokellector.com/326/Sligoo.S8.77.40355.thumb.png,Sword & Shield Series,S8,Fusion ARTS Set
77,#78 - Goodra,https://den-cards.pokellector.com/326/Goodra.S8.78.40356.thumb.png,Sword & Shield Series,S8,Fusion ARTS Set
78,#79 - Dunsparce,https://den-cards.pokellector.com/326/Dunsparce.S8.79.40465.thumb.png,Sword & Shield Series,S8,Fusion ARTS Set
79,#80 - Smeargle,https://den-cards.pokellector.com/326/Smeargle.S8.80.39852.thumb.png,Sword & Shield Series,S8,Fusion ARTS Set
80,#81 - Skitty,https://den-cards.pokellector.com/326/Skitty.S8.81.40466.thumb.png,Sword & Shield Series,S8,Fusion ARTS Set
81,#82 - Delcatty,https://den-cards.pokellector.com/326/Delcatty.S8.82.40467.thumb.png,Sword & Shield Series,S8,Fusion ARTS Set
82,#83 - Bunnelby,https://den-cards.pokellector.com/326/Bunnelby.S8.83.40468.thumb.png,Sword & Shield Series,S8,Fusion ARTS Set
83,#84 - Diggersby,https://den-cards.pokellector.com/326/Diggersby.S8.84.40469.thumb.png,Sword & Shield Series,S8,Fusion ARTS Set
84,#85 - Greedent V,https://den-cards.pokellector.com/326/Greedent-V.S8.85.40470.thumb.png,Sword & Shield Series,S8,Fusion ARTS Set
85,#86 - Greedent VMAX,https://den-cards.pokellector.com/326/Greedent-VMAX.S8.86.40471.thumb.png,Sword & Shield Series,S8,Fusion ARTS Set
86,#87 - Rookidee,https://den-cards.pokellector.com/326/Rookidee.S8.87.40472.thumb.png,Sword & Shield Series,S8,Fusion ARTS Set
87,#88 - Corvisquire,https://den-cards.pokellector.com/326/Corvisquire.S8.88.40473.thumb.png,Sword & Shield Series,S8,Fusion ARTS Set
88,#89 - Crossceiver,https://den-cards.pokellector.com/326/Crossceiver.S8.89.40474.thumb.png,Sword & Shield Series,S8,Fusion ARTS Set
89,#90 - Cross Switcher,https://den-cards.pokellector.com/326/Cross-Switcher.S8.90.40475.thumb.png,Sword & Shield Series,S8,Fusion ARTS Set
90,#91 - Battle VIP Pass,https://den-cards.pokellector.com/326/Battle-VIP-Pass.S8.91.40476.thumb.png,Sword & Shield Series,S8,Fusion ARTS Set
91,#92 - Power Tablets,https://den-cards.pokellector.com/326/Power-Tablets.S8.92.39855.thumb.png,Sword & Shield Series,S8,Fusion ARTS Set
92,#93 - Sponge Gloves,https://den-cards.pokellector.com/326/Sponge-Gloves.S8.93.40477.thumb.png,Sword & Shield Series,S8,Fusion ARTS Set
93,#94 - Carry-on Carillon,https://den-cards.pokellector.com/326/Carry-on-Carillon.S8.94.40369.thumb.png,Sword & Shield Series,S8,Fusion ARTS Set
94,#95 - Sidney,https://den-cards.pokellector.com/326/Sidney.S8.95.40478.thumb.png,Sword & Shield Series,S8,Fusion ARTS Set
95,#96 - Elesa's Radiance,https://den-cards.pokellector.com/326/Elesas-Radiance.S8.96.39853.thumb.png,Sword & Shield Series,S8,Fusion ARTS Set
96,#97 - Dancer,https://den-cards.pokellector.com/326/Dancer.S8.97.40479.thumb.png,Sword & Shield Series,S8,Fusion ARTS Set
97,"#98 - Chili, Cilan & Cress",https://den-cards.pokellector.com/326/Chili-Cilan-Cress.S8.98.39854.thumb.png,Sword & Shield Series,S8,Fusion ARTS Set
98,#99 - Skater's Park,https://den-cards.pokellector.com/326/Skaters-Park.S8.99.40480.thumb.png,Sword & Shield Series,S8,Fusion ARTS Set
99,#100 - Fusion Energy,https://den-cards.pokellector.com/326/Fusion-Energy.S8.100.39856.thumb.png,Sword & Shield Series,S8,Fusion ARTS Set
100,#101 - Tsareena V,https://den-cards.pokellector.com/326/Tsareena-V.S8.101.40481.thumb.png,Sword & Shield Series,S8,Fusion ARTS Set
101,#102 - Chandelure V,https://den-cards.pokellector.com/326/Chandelure-V.S8.102.40482.thumb.png,Sword & Shield Series,S8,Fusion ARTS Set
102,#103 - Crabominable V,https://den-cards.pokellector.com/326/Crabominable-V.S8.103.40483.thumb.png,Sword & Shield Series,S8,Fusion ARTS Set
103,#104 - Boltund V,https://den-cards.pokellector.com/326/Boltund-V.S8.104.40484.thumb.png,Sword & Shield Series,S8,Fusion ARTS Set
104,#105 - Mew V,https://den-cards.pokellector.com/326/Mew-V.S8.105.40485.thumb.png,Sword & Shield Series,S8,Fusion ARTS Set
105,#106 - Mew V,https://den-cards.pokellector.com/326/Mew-V.S8.106.40486.thumb.png,Sword & Shield Series,S8,Fusion ARTS Set
106,#107 - Hoopa V,https://den-cards.pokellector.com/326/Hoopa-V.S8.107.40487.thumb.png,Sword & Shield Series,S8,Fusion ARTS Set
107,#108 - Genesect V,https://den-cards.pokellector.com/326/Genesect-V.S8.108.40488.thumb.png,Sword & Shield Series,S8,Fusion ARTS Set
108,#109 - Genesect V,https://den-cards.pokellector.com/326/Genesect-V.S8.109.40489.thumb.png,Sword & Shield Series,S8,Fusion ARTS Set
109,#110 - Greedent V,https://den-cards.pokellector.com/326/Greedent-V.S8.110.40490.thumb.png,Sword & Shield Series,S8,Fusion ARTS Set
110,#111 - Greedent V,https://den-cards.pokellector.com/326/Greedent-V.S8.111.40491.thumb.png,Sword & Shield Series,S8,Fusion ARTS Set
111,#112 - Sidney,https://den-cards.pokellector.com/326/Sidney.S8.112.40492.thumb.png,Sword & Shield Series,S8,Fusion ARTS Set
112,#113 - Elesa's Sparkle,https://den-cards.pokellector.com/326/Elesas-Sparkle.S8.113.40493.thumb.png,Sword & Shield Series,S8,Fusion ARTS Set
113,#114 - Dancer,https://den-cards.pokellector.com/326/Dancer.S8.114.40494.thumb.png,Sword & Shield Series,S8,Fusion ARTS Set
114,#115 - Chili & Cilan & Cress,https://den-cards.pokellector.com/326/Chili-Cilan-Cress.S8.115.40495.thumb.png,Sword & Shield Series,S8,Fusion ARTS Set
115,#116 - Chandelure VMAX,https://den-cards.pokellector.com/326/Chandelure-VMAX.S8.116.40496.thumb.png,Sword & Shield Series,S8,Fusion ARTS Set
116,#117 - Boltund VMAX,https://den-cards.pokellector.com/326/Boltund-VMAX.S8.117.40497.thumb.png,Sword & Shield Series,S8,Fusion ARTS Set
117,#118 - Mew VMAX,https://den-cards.pokellector.com/326/Mew-VMAX.S8.118.40498.thumb.png,Sword & Shield Series,S8,Fusion ARTS Set
118,#119 - Mew VMAX,https://den-cards.pokellector.com/326/Mew-VMAX.S8.119.40499.thumb.png,Sword & Shield Series,S8,Fusion ARTS Set
119,#120 - Greedent VMAX,https://den-cards.pokellector.com/326/Greedent-VMAX.S8.120.40500.thumb.png,Sword & Shield Series,S8,Fusion ARTS Set
120,#121 - Sidney,https://den-cards.pokellector.com/326/Sidney.S8.121.40501.thumb.png,Sword & Shield Series,S8,Fusion ARTS Set
121,#122 - Elesa's Sparkle,https://den-cards.pokellector.com/326/Elesas-Sparkle.S8.122.40502.thumb.png,Sword & Shield Series,S8,Fusion ARTS Set
122,#123 - Dancer,https://den-cards.pokellector.com/326/Dancer.S8.123.40503.thumb.png,Sword & Shield Series,S8,Fusion ARTS Set
123,#124 - Chili & Cilan & Cress,https://den-cards.pokellector.com/326/Chili-Cilan-Cress.S8.124.40504.thumb.png,Sword & Shield Series,S8,Fusion ARTS Set
124,#125 - Flaaffy,https://den-cards.pokellector.com/326/Flaaffy.S8.125.40505.thumb.png,Sword & Shield Series,S8,Fusion ARTS Set
125,#126 - Power Tablet,https://den-cards.pokellector.com/326/Power-Tablet.S8.126.40506.thumb.png,Sword & Shield Series,S8,Fusion ARTS Set
126,#127 - Training Court,https://den-cards.pokellector.com/326/Training-Court.S8.127.40507.thumb.png,Sword & Shield Series,S8,Fusion ARTS Set
127,#128 - Grass Energy,https://den-cards.pokellector.com/326/Grass-Energy.S8.128.40508.thumb.png,Sword & Shield Series,S8,Fusion ARTS Set
128,#129 - Fire Energy,https://den-cards.pokellector.com/326/Fire-Energy.S8.129.40509.thumb.png,Sword & Shield Series,S8,Fusion ARTS Set
